City,PacketSizeEntropy,TrafficPercentageOfS,TotalBytesFromCity
山东省-莱芜市,1.8955056206115384,0.017918945523966782,55840
山东省-威海市,1.808368976489963,0.030202921789322233,94120
山东省-临沂市,2.0246399443225513,0.28425936923384637,901320
山东省-东营市,2.118358188481168,0.04138431903304633,131220
山东省-烟台市,1.9623485062656456,0.14212337699323274,450640
山东省-潍坊市,2.014340580305493,0.1802340393309352,571480
山东省-德州市,1.947644693022568,0.09054593807641825,287100
山东省-日照市,2.1903865890266627,0.07345227787529715,232900
山东省-聊城市,1.9612388617703174,0.12281574087676347,389420
山东省-青岛市,2.1652454871403295,0.1413096935371646,448060
山东省-济宁市,2.0956412189071805,0.12951443723602202,410660
山东省-淄博市,2.0565958870153604,0.11394722196798994,361300
山东省-济南市,2.162842394055533,0.09681571602472613,306980
山东省-滨州市,1.9975822836603703,0.09838631432364833,311960
山东省-菏泽市,2.062740563593467,0.06442606837426235,204280
山东省-枣庄市,1.846302273830888,0.056510000642746853,179180
山东省-莱芜市,1.982798115178801,0.027425547806079174,86960
山东省-威海市,1.9294618622716944,0.03493792762140583,110780
山东省-泰安市,1.9891019975185802,0.09617864603199063,304960
山东省-滨州市,2.3392954711871794,0.12680675967298666,391160
山东省-临沂市,2.3642037568240126,0.3442935142731842,1062040
山东省-烟台市,2.276228252516042,0.16003534354271037,493660
山东省-济宁市,2.287896787397642,0.16478784148934597,508320
