Rank,scrIP,Location_src,dstIP,Location_dst
18518,119.251.142.153,中国河北省沧州市,118.184.169.48,中国江苏省常州市
18519,120.225.188.59,中国河北省沧州市,118.184.169.48,中国江苏省常州市
18520,218.28.207.129,中国河南省安阳市,118.184.169.48,中国江苏省常州市
18521,31.223.86.225,土耳其,118.184.169.48,中国江苏省常州市
18522,112.51.224.182,土耳其,118.184.169.48,中国江苏省常州市
18523,183.197.219.50,中国河北省秦皇岛市,118.184.169.48,中国江苏省常州市
18524,39.90.147.223,中国山东省枣庄市,118.184.169.48,中国江苏省常州市
18525,36.161.2.177,中国安徽省六安市,118.184.169.48,中国江苏省常州市
18526,218.12.27.55,中国河北省石家庄市,118.184.169.48,中国江苏省常州市
18527,61.160.239.10,中国江苏省常州市,49.83.100.99,中国江苏省盐城市
18528,60.222.90.166,中国山西省运城市,118.184.169.48,中国江苏省常州市
18529,120.227.16.160,中国湖南省长沙市,118.184.169.48,中国江苏省常州市
18530,1.80.208.228,中国陕西省西安市,118.184.169.48,中国江苏省常州市
18531,111.227.223.17,中国河北省秦皇岛市,118.184.169.48,中国江苏省常州市
18532,61.160.239.10,中国江苏省常州市,183.208.162.150,中国江苏省常州市
18533,39.148.31.44,中国河南省南阳市,118.184.169.48,中国江苏省常州市
18534,27.221.204.112,中国山东省潍坊市,118.184.169.48,中国江苏省常州市
18535,180.124.23.91,中国江苏省徐州市,118.184.169.48,中国江苏省常州市
18536,112.85.91.150,中国江苏省连云港市,118.184.169.48,中国江苏省常州市
18537,111.226.205.13,中国河北省沧州市,118.184.169.48,中国江苏省常州市
18538,61.160.239.10,中国江苏省常州市,58.216.66.85,中国江苏省常州市
18539,61.160.239.10,中国江苏省常州市,58.216.66.85,中国江苏省常州市
18540,61.160.239.10,中国江苏省常州市,183.155.19.190,中国浙江省金华市
18541,61.160.239.10,中国江苏省常州市,58.216.66.85,中国江苏省常州市
18542,61.160.239.10,中国江苏省常州市,27.148.140.160,中国福建省福州市
18543,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18544,61.160.239.10,中国江苏省常州市,106.8.190.159,中国河北省承德市
18545,61.160.239.10,中国江苏省常州市,58.216.66.85,中国江苏省常州市
18546,61.160.239.10,中国江苏省常州市,61.160.232.112,中国江苏省常州市
18547,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18548,61.160.239.10,中国江苏省常州市,58.216.66.203,中国江苏省常州市
18549,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18550,61.160.239.10,中国江苏省常州市,114.92.136.229,中国上海上海市
18551,61.160.239.10,中国江苏省常州市,58.216.95.19,中国江苏省常州市
18552,61.160.239.10,中国江苏省常州市,123.174.12.201,中国山西省运城市
18553,61.160.239.10,中国江苏省常州市,111.226.170.32,中国河北省邢台市
18554,183.212.153.122,中国江苏省盐城市,118.184.169.48,中国江苏省常州市
18555,61.160.239.10,中国江苏省常州市,58.216.66.79,中国江苏省常州市
18556,61.160.239.10,中国江苏省常州市,58.216.66.214,中国江苏省常州市
18557,27.187.153.87,中国河北省保定市,118.184.169.48,中国江苏省常州市
18558,123.181.227.183,中国河北省秦皇岛市,118.184.169.48,中国江苏省常州市
18559,61.160.239.10,中国江苏省常州市,58.216.116.99,中国江苏省常州市
18560,110.182.85.36,中国山西省临汾市,118.184.169.48,中国江苏省常州市
18561,1.193.241.80,中国河南省周口市,118.184.169.48,中国江苏省常州市
18562,61.160.239.10,中国江苏省常州市,171.43.195.81,中国湖北省武汉市
18563,123.180.118.94,中国河北省邢台市,118.184.169.48,中国江苏省常州市
18564,61.160.239.10,中国江苏省常州市,58.216.116.99,中国江苏省常州市
18565,223.88.157.78,中国河南省洛阳市,118.184.169.48,中国江苏省常州市
18566,221.193.251.115,中国河北省邯郸市,118.184.169.48,中国江苏省常州市
18567,61.160.239.10,中国江苏省常州市,58.216.29.214,中国江苏省常州市
18568,61.160.239.10,中国江苏省常州市,58.216.66.229,中国江苏省常州市
18569,61.160.239.10,中国江苏省常州市,58.216.66.85,中国江苏省常州市
18570,61.160.239.10,中国江苏省常州市,58.216.66.59,中国江苏省常州市
18571,61.160.239.10,中国江苏省常州市,58.216.66.59,中国江苏省常州市
18572,61.160.239.10,中国江苏省常州市,180.163.116.239,中国上海上海市
18573,61.160.239.10,中国江苏省常州市,117.68.1.170,中国安徽省合肥市
18574,120.219.17.182,中国河南省郑州市,118.184.169.48,中国江苏省常州市
18575,61.160.239.10,中国江苏省常州市,58.216.12.183,中国江苏省常州市
18576,42.235.132.206,中国河南省洛阳市,118.184.169.48,中国江苏省常州市
18577,123.234.176.202,中国山东省青岛市,118.184.169.48,中国江苏省常州市
18578,180.117.118.25,中国江苏省盐城市,118.184.169.48,中国江苏省常州市
18579,183.199.200.9,中国河北省邢台市,118.184.169.48,中国江苏省常州市
18580,121.206.61.27,中国福建省漳州市,118.184.169.48,中国江苏省常州市
18581,61.160.239.10,中国江苏省常州市,58.216.116.102,中国江苏省常州市
18582,1.181.60.110,中国内蒙古赤峰市,118.184.169.48,中国江苏省常州市
18583,168.121.183.195,巴西,118.184.169.48,中国江苏省常州市
18584,61.160.239.10,中国江苏省常州市,58.216.95.69,中国江苏省常州市
18585,61.160.239.10,中国江苏省常州市,58.216.95.69,中国江苏省常州市
18586,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18587,61.160.239.10,中国江苏省常州市,58.216.116.102,中国江苏省常州市
18588,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18589,61.160.239.10,中国江苏省常州市,113.14.66.158,中国广西百色市
18590,61.160.239.10,中国江苏省常州市,58.216.116.102,中国江苏省常州市
18591,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18592,61.160.239.10,中国江苏省常州市,58.216.95.136,中国江苏省常州市
18593,61.160.239.10,中国江苏省常州市,58.216.95.20,中国江苏省常州市
18594,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18595,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18596,61.160.239.10,中国江苏省常州市,106.8.118.118,中国河北省廊坊市
18597,61.160.239.10,中国江苏省常州市,58.216.66.183,中国江苏省常州市
18598,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18599,61.160.239.10,中国江苏省常州市,116.207.185.141,中国湖北省宜昌市
18600,183.211.121.62,中国江苏省连云港市,118.184.169.48,中国江苏省常州市
18601,61.160.239.10,中国江苏省常州市,58.216.66.59,中国江苏省常州市
18602,61.160.239.10,中国江苏省常州市,58.216.66.173,中国江苏省常州市
18603,42.237.247.98,中国河南省平顶山市,118.184.169.48,中国江苏省常州市
18604,121.17.121.82,中国河北省衡水市,118.184.169.48,中国江苏省常州市
18605,61.160.239.10,中国江苏省常州市,180.97.194.19,中国江苏省常州市
18606,219.157.133.206,中国河南省郑州市,118.184.169.48,中国江苏省常州市
18607,61.160.239.10,中国江苏省常州市,180.97.194.19,中国江苏省常州市
18608,36.4.60.5,中国安徽省宿州市,118.184.169.48,中国江苏省常州市
18609,111.85.108.34,中国贵州省遵义市,118.184.169.48,中国江苏省常州市
18610,61.160.239.10,中国江苏省常州市,180.97.194.19,中国江苏省常州市
18611,61.160.239.10,中国江苏省常州市,58.216.12.226,中国江苏省常州市
18612,112.37.214.182,中国山东省滨州市,118.184.169.48,中国江苏省常州市
18613,121.16.98.116,中国河北省沧州市,118.184.169.48,中国江苏省常州市
18614,171.127.182.84,中国山西省吕梁市,118.184.169.48,中国江苏省常州市
18615,120.242.136.50,中国安徽省宿州市,118.184.169.48,中国江苏省常州市
18616,111.25.77.107,中国吉林省长春市,118.184.169.48,中国江苏省常州市
18617,122.159.167.94,中国黑龙江省佳木斯市,118.184.169.48,中国江苏省常州市
18618,112.48.15.29,中国福建省厦门市,118.184.169.48,中国江苏省常州市
18619,114.235.174.98,中国江苏省徐州市,118.184.169.48,中国江苏省常州市
18620,119.251.72.59,中国河北省廊坊市,118.184.169.48,中国江苏省常州市
18621,123.133.69.234,中国山东省潍坊市,118.184.169.48,中国江苏省常州市
18622,111.16.90.122,中国山东省济宁市,118.184.169.48,中国江苏省常州市
18623,61.162.225.87,中国山东省日照市,118.184.169.48,中国江苏省常州市
18624,111.37.132.186,中国山东省潍坊市,118.184.169.48,中国江苏省常州市
18625,112.36.2.160,中国山东省滨州市,118.184.169.48,中国江苏省常州市
18626,168.121.183.195,巴西,118.184.169.48,中国江苏省常州市
18627,61.160.239.10,中国江苏省常州市,120.42.196.3,中国福建省泉州市
18628,61.160.239.10,中国江苏省常州市,118.184.169.32,中国江苏省常州市
18629,61.160.239.10,中国江苏省常州市,58.216.95.91,中国江苏省常州市
18630,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18631,183.210.15.65,中国江苏省盐城市,118.184.169.48,中国江苏省常州市
18632,61.160.239.10,中国江苏省常州市,117.63.146.18,中国江苏省常州市
18633,61.160.239.10,中国江苏省常州市,58.216.12.127,中国江苏省常州市
18634,61.160.239.10,中国江苏省常州市,171.43.195.81,中国湖北省武汉市
18635,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18636,61.160.239.10,中国江苏省常州市,118.184.175.143,中国江苏省常州市
18637,61.160.239.10,中国江苏省常州市,58.216.66.59,中国江苏省常州市
18638,61.160.239.10,中国江苏省常州市,180.97.54.76,中国江苏省南京市
18639,61.160.239.10,中国江苏省常州市,1.24.37.142,中国内蒙古乌兰察布市
18640,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18641,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18642,61.160.239.10,中国江苏省常州市,58.216.20.14,中国江苏省常州市
18643,61.160.239.10,中国江苏省常州市,58.216.12.226,中国江苏省常州市
18644,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
18645,112.38.160.231,中国山东省莱芜市,118.184.169.48,中国江苏省常州市
18646,61.160.239.10,中国江苏省常州市,58.215.94.40,中国江苏省无锡市
18647,112.37.56.48,中国山东省滨州市,118.184.169.48,中国江苏省常州市
18648,122.190.199.238,中国湖北省宜昌市,118.184.169.48,中国江苏省常州市
18649,111.42.93.146,中国黑龙江省黑河市,118.184.169.48,中国江苏省常州市
18650,61.160.239.10,中国江苏省常州市,116.28.194.93,中国广东省湛江市
18651,110.93.95.33,菲律宾,118.184.169.32,中国江苏省常州市
18652,31.31.179.85,也门,118.184.169.32,中国江苏省常州市
18653,61.160.239.10,中国江苏省常州市,58.216.66.213,中国江苏省常州市
18654,122.54.110.45,菲律宾,118.184.169.32,中国江苏省常州市
18655,61.160.239.10,中国江苏省常州市,58.216.66.213,中国江苏省常州市
18656,88.6.167.170,西班牙,118.184.169.32,中国江苏省常州市
18657,61.160.239.10,中国江苏省常州市,112.4.101.209,中国江苏省泰州市
18658,61.160.239.10,中国江苏省常州市,58.216.66.228,中国江苏省常州市
18659,61.160.239.10,中国江苏省常州市,61.160.232.108,中国江苏省常州市
18660,61.160.239.10,中国江苏省常州市,58.216.95.112,中国江苏省常州市
18661,61.160.239.10,中国江苏省常州市,58.216.95.112,中国江苏省常州市
18662,61.160.239.10,中国江苏省常州市,58.216.66.219,中国江苏省常州市
18663,61.160.239.10,中国江苏省常州市,58.216.66.230,中国江苏省常州市
18664,101.23.101.25,中国河北省邢台市,118.184.169.48,中国江苏省常州市
18665,1.80.190.25,中国陕西省西安市,118.184.169.48,中国江苏省常州市
18666,115.212.90.136,中国浙江省金华市,118.184.169.48,中国江苏省常州市
18667,111.16.84.252,中国山东省济宁市,118.184.169.48,中国江苏省常州市
18668,88.233.109.80,土耳其,118.184.169.32,中国江苏省常州市
18669,219.150.1.254,中国吉林省松原市,118.184.169.48,中国江苏省常州市
18670,123.9.166.207,中国河南省许昌市,118.184.169.48,中国江苏省常州市
18671,144.255.63.198,中国山东省烟台市,118.184.169.48,中国江苏省常州市
18672,183.213.98.248,中国江苏省徐州市,118.184.169.48,中国江苏省常州市
18673,120.10.135.156,中国河北省沧州市,118.184.169.48,中国江苏省常州市
18674,223.101.188.14,中国辽宁省阜新市,118.184.169.48,中国江苏省常州市
18675,27.189.234.109,中国河北省廊坊市,118.184.169.48,中国江苏省常州市
18676,183.161.190.227,中国安徽省蚌埠市,118.184.169.48,中国江苏省常州市
18677,95.7.186.137,土耳其,118.184.169.48,中国江苏省常州市
18678,183.197.206.146,中国河北省秦皇岛市,118.184.169.48,中国江苏省常州市
18679,111.35.194.141,中国山东省潍坊市,118.184.169.48,中国江苏省常州市
18680,123.12.70.130,中国河南省濮阳市,118.184.169.48,中国江苏省常州市
18681,112.8.170.156,中国山东省聊城市,118.184.169.48,中国江苏省常州市
18682,119.250.196.32,中国河北省廊坊市,118.184.169.48,中国江苏省常州市
18683,58.47.227.215,中国湖南省益阳市,118.184.169.48,中国江苏省常州市
18684,101.18.147.150,中国河北省保定市,118.184.169.48,中国江苏省常州市
18685,61.160.239.10,中国江苏省常州市,58.216.29.203,中国江苏省常州市
18686,223.94.222.179,中国浙江省嘉兴市,118.184.169.48,中国江苏省常州市
