City,PacketSizeEntropy,TrafficPercentageOfS,TotalBytesFromCity
江苏省-泰州市,2.2464393446710154,0.009050949857373078,29780
江苏省-常州市,7.408611224475702,90.70306433453479,326500120
江苏省-苏州市,2.9780948881692604,0.015218107314159074,54780
江苏省-徐州市,2.1756230160336036,0.168377050805254,606100
江苏省-连云港市,2.3516506708761797,0.060616849506197695,218200
江苏省-淮安市,2.15355542441424,0.029930611208972228,107740
江苏省-无锡市,2.301629105209879,0.025841335201954675,93020
江苏省-盐城市,2.554170843082743,0.1892179126290622,681120
江苏省-南京市,2.9615414811193563,0.030436214628318147,109560
江苏省-泰州市,1.784159127851422,0.00951201158154083,34240
江苏省-南通市,2.2810361125534233,0.006550620125371868,23580
江苏省-宿迁市,2.1020756716101934,0.026508064985707534,95420
江苏省-扬州市,2.251629167387823,0.0051504875794908585,18540
江苏省-常州市,7.395896669332208,89.7878731055634,323208060
江苏省-无锡市,2.743272036100682,0.032758421917473336,117920
江苏省-徐州市,2.3131908292103582,0.17529311592542124,631000
江苏省-淮安市,2.130869114691739,0.05428808354064314,195420
江苏省-盐城市,2.526742665143371,0.13703976875754406,493300
江苏省-南京市,2.965162555964531,0.031191618155477493,112280
江苏省-宿迁市,2.6096174610993157,0.04052021218523288,145860
江苏省-连云港市,2.400961317850251,0.06958942240779402,250500
江苏省-南通市,2.5901998765158556,0.018973882436935454,68300
江苏省-苏州市,2.5941178916311856,0.014001225107196879,50400
江苏省-扬州市,2.0414460711655216,0.013334500102092266,48000
江苏省-泰州市,1.5709505944546687,0.006311663381657006,22720
江苏省-镇江市,1.5,0.0023779858515397875,8560
江苏省-常州市,7.236446869953074,89.84389301960671,295152480
江苏省-徐州市,2.3043197458837885,0.21575137872613115,708780
江苏省-盐城市,2.7125586287466574,0.14228182150197272,467420
江苏省-淮安市,2.1515820590333323,0.03541369028612277,116340
江苏省-宿迁市,2.367825724246088,0.03950480252134273,129780
江苏省-南通市,2.1960573527849245,0.023767413937944525,78080
江苏省-连云港市,2.2913565280443984,0.043729849978549055,143660
江苏省-南京市,3.024293321529762,0.036874801798701326,121140
江苏省-扬州市,2.1709505944546685,0.007877826238652718,25880
江苏省-苏州市,3.0565647621309537,0.013947526980489474,45820
江苏省-无锡市,2.2239850048888323,0.02689053979608119,88340
江苏省-泰州市,2.1333874913165967,0.015146856013731039,49760
江苏省-镇江市,2.2359263506290326,0.009722479523283147,31940
江苏省-宿迁市,2.4780715063364003,0.05429703015491403,177000
江苏省-南通市,2.486328667787185,0.013767518154534133,44880
江苏省-常州市,7.390274560865154,89.127286595186,290541300
江苏省-盐城市,2.6454885391830505,0.1689895365634974,550880
江苏省-淮安市,2.421252294158306,0.044063420403682774,143640
江苏省-苏州市,2.141619525334138,0.014209256704946993,46320
江苏省-连云港市,2.278758328831409,0.0605979397559419,197540
江苏省-南京市,2.836538093392999,0.04098965632372662,133620
江苏省-徐州市,2.283231784752108,0.2370908964188133,772880
江苏省-镇江市,2.1219280948873624,0.008994287707017398,29320
江苏省-无锡市,2.6411209338130166,0.029578077104727745,96420
江苏省-泰州市,1.784159127851422,0.009669166047925934,31520
江苏省-扬州市,2.5216406363433186,0.011307279839040289,36860
江苏省-常州市,7.397008793746034,87.76481398158617,255564240
江苏省-淮安市,2.300630419283163,0.0494244109748292,143920
江苏省-连云港市,2.34482365255544,0.08903399659070468,259260
江苏省-徐州市,2.2773023399706034,0.2636815677785808,767820
江苏省-宿迁市,2.3632423030583554,0.03990492325788739,116200
江苏省-南京市,2.9909421302631705,0.06322286034231556,184100
江苏省-盐城市,2.6850096169274,0.12294287888402482,358000
江苏省-无锡市,2.5086217800361656,0.026079000621376663,75940
江苏省-苏州市,2.6644977792004614,0.012575888895902203,36620
江苏省-南通市,2.4481203125901447,0.021436018156259302,62420
江苏省-扬州市,2.3071885761626687,0.01683424559467848,49020
江苏省-泰州市,2.4464393446710155,0.008544186666576921,24880
江苏省-镇江市,2.1219280948873624,0.009382121371819995,27320
江苏省-常州市,7.540938837059511,88.52646410142255,291623400
江苏省-南通市,2.5442882568124565,0.026343313172816202,86780
江苏省-徐州市,2.378964676820028,0.24429643591790237,804760
江苏省-无锡市,2.2620158956199647,0.02495905979567813,82220
江苏省-南京市,2.601251788912696,0.04064726473657628,133900
江苏省-连云港市,2.325442183161156,0.07355971016405649,242320
江苏省-镇江市,1.584962500721156,0.002641009732697637,8700
江苏省-盐城市,2.569385295347517,0.1513632497606547,498620
江苏省-淮安市,2.2028907522657057,0.04960241268078091,163400
江苏省-宿迁市,2.1531259823611513,0.020472378893463063,67440
江苏省-苏州市,3.040391277420701,0.024333717261269264,80160
江苏省-泰州市,2.2588718484453603,0.01653818508475486,54480
江苏省-扬州市,2.35274578087187,0.010873674554624065,35820
江苏省-徐州市,2.289445765900265,0.2345490379130957,782460
江苏省-常州市,7.4964762613202565,88.67332522226793,295815880
江苏省-淮安市,2.2919214690006786,0.04800932177000921,160160
江苏省-无锡市,2.2985947624359855,0.041402644373586865,138120
江苏省-宿迁市,2.5109633587555265,0.032955449771446134,109940
江苏省-泰州市,2.3405038327557683,0.019250491034403044,64220
江苏省-连云港市,2.258702237361973,0.06751160994656265,225220
江苏省-苏州市,2.75,0.012038301462809502,40160
江苏省-盐城市,2.622472929702206,0.09249348354991285,308560
江苏省-南通市,2.346295218312232,0.0244842744891006,81680
江苏省-南京市,3.620883373531503,0.037361899759078096,124640
江苏省-扬州市,2.146782221599798,0.012601847447622298,42040
江苏省-镇江市,0,0.0011570678198815907,3860
江苏省-常州市,7.494685720431194,88.89215994482832,293675180
江苏省-连云港市,2.3067233446000723,0.05985366454015744,197740
江苏省-无锡市,2.3011918515205103,0.027151176844604642,89700
江苏省-徐州市,2.2469709665398523,0.21572624010200367,712700
江苏省-盐城市,2.6701037724009566,0.14679796818390592,484980
江苏省-宿迁市,2.243003745793974,0.04120198653386381,136120
江苏省-淮安市,2.367553727063625,0.0566209491700306,187060
江苏省-南通市,2.406666316740689,0.011944096301985499,39460
江苏省-南京市,3.034788370196344,0.035559869071395245,117480
江苏省-泰州市,2.4528385678644478,0.01819764494869154,60120
江苏省-扬州市,1.75,0.00592059107113118,19560
江苏省-苏州市,2.682024710355254,0.018373204397631012,60700
江苏省-镇江市,1.8423709931771086,0.005514988206339984,18220
江苏省-常州市,7.511146177844817,90.70144000084251,316939620
江苏省-宿迁市,1.8506205521726662,0.03647064230627704,127440
江苏省-徐州市,2.1231658800655873,0.19080693700005616,666740
江苏省-南通市,1.8163401138534079,0.01287805166182099,45000
江苏省-无锡市,1.9150672972073723,0.023512460545226946,82160
江苏省-南京市,2.5157895841746822,0.0308214703106249,107700
江苏省-连云港市,2.0913036806084055,0.07465263458894719,260860
江苏省-淮安市,1.9565415847880652,0.029321892739337302,102460
江苏省-泰州市,2.1055872616982603,0.011716165222998919,40940
江苏省-盐城市,2.1546716154290735,0.0683738689564949,238920
江苏省-苏州市,2.103909910282364,0.009237855725412924,32280
江苏省-扬州市,1.8910611120726526,0.008007286344394474,27980
江苏省-镇江市,1.8423709931771086,0.006427578673877765,22460
江苏省-常州市,7.423371754386301,90.47071133642207,303015960
江苏省-徐州市,2.1171414045761017,0.20521737115753358,687340
江苏省-连云港市,1.9122418817995266,0.0631529932016782,211520
江苏省-南京市,2.261188059974186,0.04331616988322369,145080
江苏省-泰州市,2.1333874913165967,0.013823674287243293,46300
江苏省-宿迁市,2.122223545051709,0.030895762748249154,103480
江苏省-淮安市,2.37858475015805,0.043674450858271034,146280
江苏省-盐城市,2.3851038773309874,0.10806351342386257,361940
江苏省-苏州市,2.8453509366224363,0.009673586326278244,32400
江苏省-无锡市,1.9613348367849288,0.0203384166835208,68120
江苏省-南通市,2.311789547218889,0.018893350084163187,63280
江苏省-扬州市,1.7735572622751852,0.012563719524993472,42080
江苏省-镇江市,1.584962500721156,0.0024781100774107848,8300
江苏省-常州市,7.3817300605186436,90.88312261566836,315183160
江苏省-徐州市,1.9122319480495744,0.17036305652811268,590820
江苏省-盐城市,2.225204716607686,0.12665493542772455,439240
江苏省-淮安市,2.2466924887582387,0.047306731413970696,164060
江苏省-泰州市,2.1492553971685,0.011534007415328708,40000
江苏省-无锡市,2.2195724263372387,0.026066856758642877,90400
江苏省-宿迁市,2.0220084102004283,0.029106067712581993,100940
江苏省-南通市,2.5150849518197798,0.022006886148447175,76320
江苏省-连云港市,1.9494247165083827,0.05418676683721427,187920
江苏省-南京市,2.372650624707928,0.025161437176539576,87260
江苏省-扬州市,2.1333874913165967,0.013731235827948825,47620
江苏省-镇江市,1.4591479170272448,0.00499422521083733,17320
江苏省-苏州市,2.4508257945180887,0.010818898955578327,37520
江苏省-常州市,7.400531557083924,90.3040916898332,281737460
江苏省-无锡市,2.0633677072354275,0.021423936627200553,66840
江苏省-连云港市,2.0886634134788262,0.049848154163109365,155520
江苏省-徐州市,2.1106864162671846,0.16624385055451585,518660
江苏省-扬州市,1.922023142851573,0.011006851941622786,34340
江苏省-南通市,2.4609049321677965,0.01390440411262657,43380
江苏省-淮安市,1.9923536930233805,0.026507473953762503,82700
江苏省-镇江市,2.251629167387823,0.006673344712422435,20820
江苏省-盐城市,2.324455786503613,0.12651789744896175,394720
江苏省-南京市,2.725480556997868,0.02058415933870167,64220
江苏省-宿迁市,1.8782057032546184,0.0291934791742284,91080
江苏省-泰州市,1.9591904234199458,0.011795345120900365,36800
江苏省-苏州市,2.4225797618424916,0.01303257425586437,40660
江苏省-常州市,7.48794129182054,89.28257695315969,302611420
江苏省-连云港市,2.4568575257728575,0.058323574874010395,197680
江苏省-盐城市,2.563022767404878,0.1037243827534758,351560
江苏省-淮安市,2.4114483906268394,0.05464737220843892,185220
江苏省-徐州市,2.260750946280747,0.20256879824462798,686580
江苏省-南京市,2.743987967896788,0.028542202718088657,96740
江苏省-扬州市,1.870253816431622,0.009500299023386963,32200
江苏省-宿迁市,2.4324572957073083,0.03739341298832496,126740
江苏省-泰州市,2.3745560483818835,0.01453958807057483,49280
江苏省-无锡市,2.2751286400684925,0.0280642373634959,95120
江苏省-南通市,2.4925365325772657,0.02465357100603151,83560
江苏省-镇江市,1.9182958340544896,0.004437406748811799,15040
江苏省-苏州市,2.6635327548042547,0.01181341530734205,40040
江苏省-常州市,7.450392490916782,88.97810878529057,304082580
江苏省-无锡市,2.1458620347709894,0.02435114242029873,83220
江苏省-盐城市,2.406921627651218,0.07315291522560301,250000
江苏省-泰州市,2.486328667787185,0.013302126104623651,45460
江苏省-徐州市,2.2399656828699372,0.18758163133810024,641060
江苏省-苏州市,3.1808329872054406,0.010797370287299003,36900
江苏省-宿迁市,2.321719043316085,0.028775430733143197,98340
江苏省-连云港市,2.3998235284950034,0.06356695721443999,217240
江苏省-淮安市,2.245416766273817,0.05100806472850846,174320
江苏省-南京市,2.9727729101945686,0.025667894894359583,87720
江苏省-南通市,2.556148933685849,0.023648874434132938,80820
江苏省-扬州市,2.1709505944546685,0.006864669564770586,23460
江苏省-镇江市,1,0.0013694225730232882,4680
江苏省-常州市,7.458023726907996,88.82015840166599,301151000
江苏省-徐州市,2.370683157758473,0.22255842261821196,754600
江苏省-无锡市,2.3567043794939693,0.024284999361759308,82340
江苏省-盐城市,2.4869807493471225,0.07995704793506131,271100
江苏省-淮安市,2.3285882315773536,0.05165502536092452,175140
江苏省-泰州市,2.797330817147107,0.02246819591181472,76180
江苏省-南京市,2.9207051613407438,0.026561902386689863,90060
江苏省-连云港市,2.266055975250583,0.07612878352267807,258120
江苏省-镇江市,2.221251836004466,0.010086798374692353,34200
江苏省-南通市,2.400053978934784,0.03307997969899106,112160
江苏省-宿迁市,2.484553798490429,0.033799622623969114,114600
江苏省-苏州市,2.1556390622295662,0.0059812944748175705,20280
江苏省-扬州市,2.4885548621928453,0.014003543474572892,47480
江苏省-常州市,7.38533564193493,89.02774816094713,292248540
江苏省-徐州市,2.3780745570204727,0.2275770805941996,747060
江苏省-连云港市,2.351232008710203,0.08137283453581051,267120
江苏省-盐城市,2.8836482485383494,0.1652009889516698,542300
江苏省-淮安市,2.2383880837576395,0.03048739622770259,100080
江苏省-宿迁市,2.293833954495735,0.033247346365821946,109140
江苏省-苏州市,2.4056390622295662,0.012934600757676377,42460
江苏省-南京市,3.1330201924480456,0.04553003837122731,149460
江苏省-无锡市,2.397474343735863,0.023212825664977392,76200
江苏省-南通市,2.331164445867128,0.016779034614526966,55080
江苏省-扬州市,2.2797991318374056,0.01298334159896767,42620
江苏省-泰州市,2.2841591278514217,0.011673431489264221,38320
江苏省-镇江市,2.1867043459100244,0.009309500686636602,30560
江苏省-常州市,7.44618038894777,89.06557071602312,294172340
江苏省-徐州市,2.3386924090006476,0.20701971719294876,683760
江苏省-盐城市,2.678833754213186,0.08529541758452897,281720
江苏省-连云港市,2.2721832789004464,0.07316053068694299,241640
江苏省-南京市,2.636186417911213,0.029410751328131278,97140
江苏省-无锡市,2.1980854601465896,0.025202295043788837,83240
江苏省-宿迁市,2.455663874832481,0.04667450509311013,154160
江苏省-淮安市,2.4384721382194345,0.0481277849610845,158960
江苏省-苏州市,2.2272170014624826,0.012873637497139613,42520
江苏省-南通市,3.0391486719030705,0.013903044070288122,45920
江苏省-镇江市,0.9182958340544896,0.0019437618234157176,6420
江苏省-扬州市,2.2904619233779213,0.016361509180278094,54040
江苏省-泰州市,2.2810361125534233,0.007018130695759553,23180
江苏省-常州市,7.443409477004535,89.10766924988147,293942320
江苏省-徐州市,2.353702797914118,0.2294578644157816,756920
江苏省-盐城市,2.455216381590085,0.08774886835305203,289460
江苏省-泰州市,1.8464393446710154,0.006657103396092802,21960
江苏省-扬州市,2.665957320949175,0.016600317940347987,54760
江苏省-南京市,2.8794535990738748,0.03754169784026105,123840
江苏省-连云港市,2.312004462407831,0.06721370514488598,221720
江苏省-宿迁市,2.066418150893486,0.03016310509613997,99500
江苏省-淮安市,2.7509804759746985,0.06127202816112373,202120
江苏省-无锡市,2.2727748051117054,0.0270649449546068,89280
江苏省-南通市,2.611394799166164,0.020929254028517624,69040
江苏省-苏州市,2.5039975273348483,0.019425645975483914,64080
江苏省-镇江市,1,0.0025464329930409623,8400
江苏省-常州市,7.407530375380689,90.01320740729543,296508960
江苏省-徐州市,2.2817750841486975,0.1986241540304389,654280
江苏省-宿迁市,2.305072522229699,0.046216514656712754,152240
江苏省-淮安市,2.530222000253458,0.05182054027785645,170700
江苏省-南通市,2.67483503096275,0.017121725083017597,56400
江苏省-连云港市,2.3089806694424255,0.05381807487087518,177280
江苏省-无锡市,2.460238441787437,0.027856196695349198,91760
江苏省-盐城市,2.361388066598374,0.04758868127684111,156760
江苏省-南京市,2.9161631150598883,0.03353915225481887,110480
江苏省-泰州市,2.3516441151533924,0.015506697114193953,51080
江苏省-苏州市,2.299896391167891,0.007346555798032374,24200
江苏省-扬州市,1.9182958340544896,0.004802583170449262,15820
江苏省-镇江市,1.784159127851422,0.008415145732291629,27720
江苏省-常州市,7.438124950576996,89.70946087278143,299786860
江苏省-徐州市,2.2794286670280997,0.2020975218695098,675360
江苏省-连云港市,2.320378347428705,0.06099792534038273,203840
江苏省-盐城市,2.3422386055879136,0.06302680060435346,210620
江苏省-宿迁市,2.6583445441575106,0.04058947504498388,135640
江苏省-无锡市,2.6399348820243445,0.03479610850951581,116280
江苏省-淮安市,2.292702543917756,0.05755661773925242,192340
江苏省-南京市,3.0081735610156093,0.03845885677367537,128520
江苏省-镇江市,2.2577560641285177,0.011149836627662188,37260
江苏省-泰州市,1.9362600275315274,0.008408760312327093,28100
江苏省-南通市,2.3502090290998976,0.01418417219944143,47400
江苏省-扬州市,1.9056390622295665,0.005829275832175508,19480
江苏省-苏州市,3.355388542207534,0.057035932936994445,190600
江苏省-常州市,7.4167238978105985,90.48887525845251,300129900
江苏省-徐州市,2.125093110024791,0.18805700816115678,623740
江苏省-连云港市,2.347405974092138,0.05561451201687719,184460
江苏省-宿迁市,2.0547371429981705,0.022787297073813176,75580
江苏省-盐城市,2.1777305397201143,0.05847875285044725,193960
江苏省-淮安市,2.2610276044371003,0.03875468597337848,128540
江苏省-南通市,2.584962500721156,0.013265957544956068,44000
江苏省-泰州市,1.3787834934861756,0.005227993268853141,17340
江苏省-扬州市,2.6688388898504303,0.015340270906531018,50880
江苏省-无锡市,2.4524754093359897,0.02737008240752527,90780
江苏省-南京市,2.6749179589818506,0.028775067911150164,95440
江苏省-镇江市,0.9182958340544896,0.002176823033513246,7220
江苏省-苏州市,2.7773627950641693,0.010347446885065734,34320
江苏省-常州市,7.4448984528444235,88.73898514405249,292876720
江苏省-徐州市,2.3901595723306586,0.22488591634602653,742220
江苏省-无锡市,2.622348460215966,0.03700731026178718,122140
江苏省-宿迁市,2.3451036599979815,0.03640132843336427,120140
江苏省-连云港市,2.3678351113272185,0.08425571342392156,278080
江苏省-南京市,2.9182285020724623,0.05894385245069656,194540
江苏省-淮安市,2.45353351752238,0.03818291500892763,126020
江苏省-盐城市,2.416023007585037,0.07817165586655553,258000
江苏省-苏州市,2.0588138903312014,0.008186814501993529,27020
江苏省-扬州市,1.4854752972273344,0.006508244837262065,21480
江苏省-泰州市,2.5032583347756456,0.008556463417331505,28240
江苏省-镇江市,1.9182958340544896,0.005417477546100825,17880
江苏省-南通市,2.6062389286533896,0.011277321826950376,37220
江苏省-盐城市,2.444407438973614,0.09451799933314156,305640
江苏省-常州市,7.458407270800728,88.6381410990077,286626480
江苏省-泰州市,2.4687304374117938,0.019167077603285284,61980
江苏省-徐州市,2.336886426599445,0.24525076740983262,793060
江苏省-淮安市,2.3255821864910127,0.053852128006390755,174140
江苏省-宿迁市,2.4872740987917856,0.04443248967473426,143680
江苏省-连云港市,2.3309784960476545,0.06798467796557335,219840
江苏省-南京市,3.725717027264364,0.12231304507343328,395520
江苏省-扬州市,2.1556390622295662,0.006389025867761761,20660
江苏省-南通市,2.4216470425285626,0.01663125901104683,53780
江苏省-苏州市,2.7192945256669794,0.01212863477897465,39220
江苏省-无锡市,2.4591379510261233,0.03237188905311235,104680
江苏省-镇江市,2.5032583347756456,0.007990921027248979,25840
江苏省-常州市,7.424769944055744,88.5047223405243,276265880
江苏省-盐城市,2.5252009442042125,0.07661105055938497,239140
江苏省-南通市,2.1359327568142765,0.01689582172159389,52740
江苏省-徐州市,2.3056267357753817,0.23741288512398181,741080
江苏省-淮安市,2.424725504693323,0.06405931951933853,199960
江苏省-连云港市,2.2852898045883427,0.04655481252525644,145320
江苏省-无锡市,2.567599150443695,0.0368094409520504,114900
江苏省-泰州市,2.3158243335257076,0.011411247055805354,35620
江苏省-宿迁市,2.4564245421059905,0.04471594228100257,139580
江苏省-扬州市,2.549787381523038,0.01806834177280803,56400
江苏省-南京市,2.904441580589672,0.04290910810372176,133940
江苏省-苏州市,2.792481250360578,0.0109819637583663,34280
江苏省-镇江市,1.5,0.002947318161521877,9200
江苏省-常州市,7.433194610050503,89.18975588183437,294610460
江苏省-徐州市,2.4060308514908586,0.20425727006934394,674700
江苏省-南京市,2.6333658520289327,0.03860513869755853,127520
江苏省-宿迁市,2.38987856722501,0.0508902432172176,168100
江苏省-苏州市,2.8453509366224363,0.018582053115245783,61380
江苏省-连云港市,2.3328012921048193,0.055019588353938886,181740
江苏省-淮安市,2.4124144922558446,0.047826535535134065,157980
江苏省-扬州市,2.7773627950641693,0.011413219329500913,37700
江苏省-南通市,2.176908169168578,0.013235701567262068,43720
江苏省-盐城市,2.3931066255826705,0.07647159688678862,252600
江苏省-泰州市,2.3720946377956236,0.013356796732561812,44120
江苏省-无锡市,2.3575150594523366,0.021324858609284996,70440
江苏省-镇江市,2.256564762130954,0.011122590932781527,36740
江苏省-常州市,7.347669655798015,88.70690548399945,284062380
江苏省-泰州市,2.1492553971685,0.010911051571175813,34940
江苏省-徐州市,2.3711577156357695,0.2348530464973807,752060
江苏省-无锡市,2.668158331681724,0.02940425346141713,94160
江苏省-宿迁市,2.538368321831027,0.0412896175941862,132220
江苏省-连云港市,2.2443007666795824,0.0829539707889852,265640
江苏省-盐城市,2.265242274717393,0.06778967015085419,217080
江苏省-南通市,2.351593723348755,0.013153219581509022,42120
江苏省-南京市,2.94373841466068,0.034531885596468845,110580
江苏省-镇江市,1.867633890971212,0.00997421256964383,31940
江苏省-淮安市,2.4425216615604075,0.04091488199357341,131020
江苏省-扬州市,2.1266144718101816,0.012516169060467274,40080
江苏省-苏州市,3.551428065028507,0.02965407719515899,94960
江苏省-常州市,7.447385636589742,89.03250628571021,289815160
江苏省-盐城市,2.327581964605287,0.08796492167576832,286340
江苏省-淮安市,2.2046784430442976,0.048347836045723326,157380
江苏省-南京市,2.862841264597132,0.0361641076331335,117720
江苏省-扬州市,2.2109736165067546,0.01347398709470978,43860
江苏省-苏州市,2.7489400470054295,0.021326132788754056,69420
江苏省-徐州市,2.39375089449213,0.21442256070144852,697980
江苏省-宿迁市,2.0951517773976103,0.02636428573798434,85820
江苏省-无锡市,2.8640286646436226,0.03908254989030958,127220
江苏省-连云港市,2.250249828329779,0.06200000172034491,201820
江苏省-南通市,2.019973094021975,0.014923992089854106,48580
江苏省-泰州市,2.103909910282364,0.010272916745259805,33440
江苏省-镇江市,1.584962500721156,0.0021688634037540138,7060
江苏省-徐州市,2.281739534066549,0.23404080786719714,762920
江苏省-常州市,7.352196852122501,89.17221055917568,290681200
江苏省-南通市,2.8845227801732816,0.02656012838192986,86580
江苏省-淮安市,2.2452610242877786,0.05295460107748594,172620
江苏省-连云港市,2.3604627448751665,0.06298597319678724,205320
江苏省-盐城市,2.399857420782202,0.0645382283320675,210380
江苏省-泰州市,2.321127473337187,0.016958233968042073,55280
江苏省-苏州市,2.855953642864355,0.0172220559870818,56140
江苏省-无锡市,2.800463736180873,0.03927266846216979,128020
江苏省-南京市,3.1871639183439067,0.030971477956105782,100960
江苏省-宿迁市,2.3655253669576157,0.03289185683888334,107220
江苏省-扬州市,2.4130884364257574,0.016381506763629643,53400
江苏省-镇江市,1.8910611120726526,0.007429964303653744,24220
江苏省-常州市,7.3772105549712235,90.83875525119657,318144300
江苏省-徐州市,2.025034523902824,0.17243540453593742,603920
江苏省-淮安市,2.2193181794863808,0.048179808851162534,168740
江苏省-宿迁市,2.0688308969982323,0.0344002807300466,120480
江苏省-盐城市,1.996897196935808,0.07252954275436949,254020
江苏省-镇江市,1.9182958340544896,0.0044313774645611155,15520
江苏省-南京市,3.0196652575813885,0.05163468432288867,180840
江苏省-无锡市,2.421060145391142,0.03546815133039831,124220
江苏省-连云港市,2.1871076581610907,0.05056681372253695,177100
江苏省-苏州市,2.8402655651949273,0.024155575612233915,84600
江苏省-泰州市,1.561278124459133,0.005276537084090812,18480
江苏省-南通市,2.114805144339332,0.015304241759051275,53600
江苏省-扬州市,2.1219280948873624,0.0078177264806497,27380
江苏省-常州市,7.421640045394478,91.07297098996824,311507520
江苏省-盐城市,2.039839130754414,0.043222802554355365,147840
江苏省-徐州市,1.9168343878389782,0.1934208719826192,661580
江苏省-连云港市,1.9839654825625428,0.06188719456646336,211680
江苏省-宿迁市,1.9184923661461766,0.02987939949306763,102200
江苏省-南通市,2.1194140305639055,0.0182726268915531,62500
江苏省-淮安市,1.9226344027806583,0.03101961141110054,106100
江苏省-南京市,2.5362376705219405,0.03224753193821291,110300
江苏省-泰州市,1.9210556987026668,0.013875501956369761,47460
江苏省-无锡市,2.0915053365338894,0.020710926223961944,70840
江苏省-扬州市,2.550340709546388,0.009297112562422218,31800
江苏省-苏州市,2.0048861640918427,0.008917041923077913,30500
江苏省-镇江市,0,0.0020874648960910263,7140
江苏省-常州市,7.4153835285769,91.56504187517213,328220240
江苏省-淮安市,2.358065260419639,0.03362757320399634,120540
江苏省-连云港市,2.200710811829592,0.06608903344969913,236900
江苏省-盐城市,2.0614462427339886,0.05200640614475691,186420
江苏省-徐州市,2.144583364872258,0.18462525258341445,661800
江苏省-无锡市,1.736006946447656,0.01931618689766639,69240
江苏省-泰州市,1.6258145836939115,0.009529765228542517,34160
江苏省-南通市,1.8910611120726526,0.013513519545392257,48440
江苏省-南京市,2.3364739837796855,0.031094485725215133,111460
江苏省-宿迁市,1.9329931420869775,0.02133038200744616,76460
江苏省-扬州市,1.5329145639793977,0.010377847380028737,37200
江苏省-镇江市,1.584962500721156,0.0024270772098454302,8700
江苏省-苏州市,2.550340709546388,0.014283488867136325,51200
江苏省-常州市,7.366808234901901,91.36000328453353,327551960
江苏省-徐州市,2.0098697490102344,0.15304765998740855,548720
江苏省-连云港市,2.1080231220002137,0.060067692183423796,215360
江苏省-盐城市,2.025055059672201,0.06359878887288398,228020
江苏省-淮安市,2.233382947770185,0.0521296975718885,186900
